date,Tmax,Tmin,Tavg,Prcp
4/13/2019,32.2,23.5,28,0
4/14/2019,34.4,24.3,28.9,0
4/15/2019,27.1,23.3,25.6,0.3
4/16/2019,28.9,21.1,25.3,0.1
4/17/2019,31.1,24,26.7,0
4/18/2019,28.8,21.4,25.7,0
4/19/2019,30.4,21.6,26,0
4/20/2019,29.9,23.4,26.4,0
4/21/2019,29.9,24.2,26.7,0
4/22/2019,30,23.9,26.6,0
4/23/2019,30.4,24.2,26.9,0
4/24/2019,29.8,24.7,27,0
4/25/2019,31,25.2,27.6,0
4/26/2019,32.2,25.1,27.9,0
4/27/2019,33.3,23.9,28.1,0
4/28/2019,32.1,24.4,28,0
4/29/2019,32.6,25.4,28.8,0
4/30/2019,38.4,25.5,31,0
5/1/2019,38.6,24.6,30.5,0
5/2/2019,33.2,23.9,28.2,0
5/3/2019,39.4,24,30.2,0
5/4/2019,35.3,25.1,29.2,0
5/5/2019,33.5,24.2,28.6,0
5/6/2019,31.4,25.1,28.1,0
5/7/2019,31.3,25.7,28.2,0
5/8/2019,30.5,25.8,28,0
5/9/2019,30.5,25.5,28,0
5/10/2019,30.7,26.5,28.4,0
5/11/2019,31.1,26.5,28.4,0
5/12/2019,31.1,25.6,28,0
5/13/2019,32.8,25.5,28.6,0
5/14/2019,31.5,26.8,28.6,0
5/15/2019,30.9,26.8,28.6,0
5/16/2019,30.4,26.8,28.4,0.8
5/17/2019,31.6,26,28.8,0.9
5/18/2019,32,26.5,29.1,0
5/19/2019,32,27.2,29.2,0
5/20/2019,32.1,27.2,29.4,0
5/21/2019,34.2,27.2,29.9,0
5/22/2019,32.8,27.3,29.6,0
5/23/2019,32.2,27.5,29.6,0
5/24/2019,32.1,27,29.2,0
5/25/2019,33.4,27,30,0
5/26/2019,34.8,27.6,30.4,0
5/27/2019,34.7,28.3,30.8,0
5/28/2019,33,27.4,29.9,0
5/29/2019,33.2,27.3,29.9,0
5/30/2019,33.4,27.6,30.2,0
5/31/2019,34.2,27.2,30.6,0
6/1/2019,33.4,27.7,30.2,0
6/2/2019,33.3,27.6,30.1,0
6/3/2019,33.5,28,30.3,0
6/4/2019,32.3,28.3,30,0
6/5/2019,32.8,28.2,30.2,0
6/6/2019,35.7,27.8,31,0
6/7/2019,33.4,27.7,30.1,0
6/8/2019,34.1,27.7,30.3,0
6/9/2019,32.9,28.1,30.1,0
6/10/2019,32.2,28.1,30.1,0
6/11/2019,32.3,28.6,30.2,0
6/12/2019,32,27.6,29.8,0
6/13/2019,34.1,27.9,31.3,0
6/14/2019,39.8,30.7,34.4,0
6/15/2019,35.9,30.8,32.7,0
6/16/2019,33.6,29,31,0
6/17/2019,34.8,28.4,30.9,0
6/18/2019,33.3,28.9,30.7,0
6/19/2019,32.7,29,30.6,0.1
6/20/2019,32.9,28.8,30.4,0.2
6/21/2019,31.7,28.9,30.2,0.6
6/22/2019,32.4,29,30.6,0.1
6/23/2019,32.6,29.2,30.5,0.6
6/24/2019,32.4,29,30.4,0.9
6/25/2019,31.7,28.8,30.3,0.4
6/26/2019,32.7,29,30.5,0.1
6/27/2019,32.5,29.1,30.5,0
6/28/2019,32.5,29,30.4,0.7
6/29/2019,32.2,28.9,30.4,0.6
6/30/2019,32,28.8,30.3,0.7
7/1/2019,32.1,28.9,30.2,1.1
7/2/2019,31.7,28.6,30,0.4
7/3/2019,32.5,28.6,30.2,0
7/4/2019,31.5,28.7,30.1,0.5
7/5/2019,31.3,28.6,29.9,1.2
7/6/2019,32.1,28.7,30.2,0
7/7/2019,32.2,28.7,30.1,0.2
7/8/2019,32,28.6,30.2,0
7/9/2019,32.3,28.7,30.3,0.1
7/10/2019,32.5,28.7,30.2,0.7
7/11/2019,31.7,28.6,30.1,0.5
7/12/2019,31.6,28.7,30,1.7
7/13/2019,31.4,28.4,29.7,1.2
7/14/2019,31.5,28.3,29.7,0.3
7/15/2019,31.4,28.4,29.6,0.5
7/16/2019,30.9,28.4,29.6,2.8
7/17/2019,31.1,28.4,29.6,1.1
7/18/2019,31.4,28.1,29.4,0.4
7/19/2019,30.7,27.8,29.2,0.4
7/20/2019,31.5,28,29.6,0
7/21/2019,33.2,27.9,30.2,0
7/22/2019,33.3,28.7,30.6,0
7/23/2019,33.7,29.1,30.6,0.3
7/24/2019,31.7,29,30.3,0
7/25/2019,32.1,28.9,30,1
7/26/2019,31,28.4,29.4,0.7
7/27/2019,31,28.1,29.2,0.7
7/28/2019,30.9,27.9,29,1.1
7/29/2019,28.7,27.1,27.9,40.2
7/30/2019,28.9,26.7,27.6,27
7/31/2019,29.9,27.3,28.4,0
8/1/2019,29.9,27.2,28.4,0.2
8/2/2019,29.6,27.4,28.4,0.8
8/3/2019,29.7,27.4,28.4,0.7
8/4/2019,29.9,27.1,28.3,0.1
8/5/2019,30,27,28.4,0.2
8/6/2019,30.4,27.2,28.5,0.1
8/7/2019,30.2,27.5,28.5,0
8/8/2019,30.2,27,28.5,0
8/9/2019,30.3,27.5,28.4,0.5
8/10/2019,31,27.4,28.5,3.4
8/11/2019,27.3,26.2,26.8,304.9
8/12/2019,28.4,26.5,27.1,0.9
8/13/2019,29,26.3,27.7,0
8/14/2019,29.4,27.1,28.2,0
8/15/2019,28.9,27.3,28,1.5
8/16/2019,29.4,27.1,28,0
8/17/2019,29.3,26.9,27.9,0.3
8/18/2019,29.3,26.9,27.9,0.7
8/19/2019,29.3,26.6,27.8,0.4
8/20/2019,29.4,26.5,27.9,0.2
8/21/2019,29.7,26.6,27.9,0.2
8/22/2019,29.5,26.6,27.9,0.3
8/23/2019,29.5,26.6,27.8,0.4
8/24/2019,29.3,26.6,28,0.3
8/25/2019,29.6,26.8,28.1,0.3
8/26/2019,30.2,26.8,28.2,0
8/27/2019,31.2,26.9,28.8,0.1
8/28/2019,31,27.7,29.1,3
8/29/2019,29,26.4,27.5,45.4
8/30/2019,30.4,25.8,28.2,25.8
8/31/2019,30.9,27.2,28.9,0
9/1/2019,31.1,27.6,29,1.7
9/2/2019,31.1,27.9,29.1,0
9/3/2019,30.5,27.3,28.8,5.6
9/4/2019,30.6,27.7,29.1,0
9/5/2019,31.4,27.8,29.2,0
9/6/2019,31.5,27.7,29.3,0
9/7/2019,31,27.7,29.3,0
9/8/2019,30.8,27.5,29.1,0
9/9/2019,31.2,27.6,29.1,0
9/10/2019,31.2,27.8,29.2,0
9/11/2019,31.6,27.8,29.4,0
9/12/2019,31.5,27.8,29.4,0
9/13/2019,31.5,27.9,29.5,0
9/14/2019,31.7,27.9,29.5,0
9/15/2019,31.3,28,29.1,0.2
9/16/2019,31.1,27.5,28.9,0.1
9/17/2019,31.2,27.4,28.9,0
9/18/2019,31.1,27.1,28.6,0
9/19/2019,31.7,26,28.3,0
9/20/2019,33.5,25.5,28.8,0
9/21/2019,36.5,25.8,30,0
9/22/2019,33.8,27.5,30.3,0
9/23/2019,32.5,27.9,29.7,0
9/24/2019,31.9,27.4,29.3,0
9/25/2019,34.4,28,30.2,4.4
9/26/2019,34,27.8,30.5,1.9
9/27/2019,31.6,28.4,29.7,0.9
9/28/2019,32.8,27.7,29.8,0.1
9/29/2019,32.7,28.1,29.9,0
9/30/2019,31.7,27.9,29.4,0.1
10/1/2019,31.9,28,29.5,0
10/2/2019,31.1,28,29.2,1.3
10/3/2019,30.4,27.5,28.7,3.8
10/4/2019,30.3,26,28.3,7
10/5/2019,29.7,26.6,28,1.3
10/6/2019,28,24.4,26.5,2.7
10/7/2019,29.8,24.3,27.2,0.1
10/8/2019,31.1,24.7,27.9,0
10/9/2019,31.3,25.2,28.3,0
10/10/2019,31.8,25.4,28.3,0
10/11/2019,32.2,25.6,28.3,0
10/12/2019,32,25.7,28.3,0
10/13/2019,33.4,24,28,0
10/14/2019,32.9,24,28.2,0
10/15/2019,30.8,24.5,27.7,0
10/16/2019,32.3,24.4,28.1,0
10/17/2019,33.4,24.7,28.5,0
10/18/2019,32.2,25.1,28.4,0
10/19/2019,34.5,23.1,28.9,0
10/20/2019,35.6,25.4,29.9,0
10/21/2019,33.4,24.5,28.7,0
10/22/2019,35.4,24.4,29.4,0
10/23/2019,33,24,28.2,0
10/24/2019,31.5,23.5,27.5,0
10/25/2019,34.2,24,28.9,0
10/26/2019,35.7,24.2,29.7,0
10/27/2019,35.4,26.4,30.6,0
10/28/2019,33.7,24.9,29.1,0
10/29/2019,31.5,25.9,28.6,0.8
10/30/2019,31.8,25.8,28.5,0.1
10/31/2019,32.1,25.6,29,0
11/1/2019,33.8,26,30,0
11/2/2019,33.4,26.7,29.7,0
11/3/2019,32.3,25.6,28.8,0
11/4/2019,31.7,24.6,28.1,0
11/5/2019,31,24.4,27.6,0
11/6/2019,31,25.7,27.9,0.4
11/7/2019,30.7,21.6,25.9,0
11/8/2019,30.8,18.7,24.3,0
11/9/2019,29.3,19.6,24,0
11/10/2019,29.8,19.1,24,0
11/11/2019,28.5,18.1,23.6,0
11/12/2019,27.7,20.3,24,0
11/13/2019,28.6,21.3,24.9,0
11/14/2019,28.6,21.8,25.1,0
11/15/2019,24.9,19.5,21.5,2
11/16/2019,25.9,18.7,21.8,0
11/17/2019,27.5,19.3,22.8,0
11/18/2019,26.3,18,22.1,0
11/19/2019,26.7,19.2,22.9,0
11/20/2019,25.9,18.4,22.5,0
11/21/2019,27.5,19.3,23.3,0
11/22/2019,28.4,20.1,24.2,0
11/23/2019,28.7,20.3,24.4,0
11/24/2019,28,20.5,24,0
11/25/2019,28.7,19.7,24.2,0
11/26/2019,29.2,21,24.7,0
11/27/2019,27.9,19.6,23.3,0
11/28/2019,27.4,17.8,22.3,0
11/29/2019,27,18,22,0
11/30/2019,26.7,17.3,21.5,0
12/1/2019,27.6,16.2,21.4,0
12/2/2019,28.3,16,21.8,0
12/3/2019,28.7,18.4,23,0
12/4/2019,29.2,19,23.6,0
12/5/2019,29.7,20.6,24.3,0
12/6/2019,27.7,21.3,23.4,0
12/7/2019,27.8,18.3,22.4,0
12/8/2019,27.7,15.8,21.3,0
12/9/2019,26.9,16.6,21.5,0
12/10/2019,25.3,16,21.2,0
12/11/2019,26.5,21.6,23.8,0
12/12/2019,23.9,18.6,21.1,0.2
12/13/2019,24.1,16.7,20.2,0
12/14/2019,24.9,16.4,20.9,0
12/15/2019,24.7,17.9,20.6,0.2
12/16/2019,23.7,15.7,19,0
12/17/2019,23.9,14.6,18.4,0
12/18/2019,22.6,13.1,17.8,0
12/19/2019,24.3,15,19.6,0
12/20/2019,25.7,18.4,21.9,0
12/21/2019,25.7,16.7,21.3,0
12/22/2019,25.6,16.4,20.6,0
12/23/2019,24.9,14.9,19.2,0
12/24/2019,23.8,13.1,18.3,0
12/25/2019,24.9,13.7,18.8,0
12/26/2019,23,11,17,0
12/27/2019,22.4,12.5,17.3,0
12/28/2019,24.6,12.3,18.2,0
12/29/2019,24.2,12.9,18,0
12/30/2019,21.9,12,17,0
12/31/2019,23,13.9,17.3,0
1/1/2020,20.3,11.4,15.3,0
1/2/2020,20,13.1,15.7,0
1/3/2020,23.2,12.8,17.4,0
1/4/2020,22.2,13,18.1,0
1/5/2020,22.7,16.7,20,0
1/6/2020,23.6,15.4,19.3,0
1/7/2020,22.3,13.6,17.8,0
1/8/2020,23.1,12.7,17.4,0
1/9/2020,22.2,10.7,16.2,0
1/10/2020,21.4,12.8,16.6,0
1/11/2020,23.3,14.7,18.4,0
1/12/2020,22.5,14.1,17.3,3
1/13/2020,20.2,12,15.5,0.7
1/14/2020,19.9,9.6,14.7,0
1/15/2020,19.7,11.4,15.7,0
1/16/2020,21,10.5,15.6,0
1/17/2020,20.9,10.3,15.6,0
1/18/2020,21.2,10.1,15.8,0
1/19/2020,23.7,12.8,18,0
1/20/2020,22.2,11.6,17.2,0
1/21/2020,22.1,14.3,18.6,0
1/22/2020,24.7,15.3,19.4,0
1/23/2020,24.6,15.5,19.7,0
1/24/2020,24.2,13.7,19,0
1/25/2020,25.2,15.2,19.9,0
1/26/2020,26.2,18.3,21.5,0
1/27/2020,23.5,18.7,20.8,0
1/28/2020,21.4,14.6,17.9,0
1/29/2020,21.9,13.3,17.2,0
1/30/2020,23.2,11.9,17.4,0
1/31/2020,22.5,11.8,17.4,0
2/1/2020,23.5,13,18.4,0
2/2/2020,24.2,13.6,18.7,0
2/3/2020,24,13.2,18.7,0
2/4/2020,23.3,17.1,20.1,1.3
2/5/2020,24.3,16.3,19.7,0
2/6/2020,24,12.9,18.4,0
2/7/2020,25.7,15,20.5,0
2/8/2020,25.4,15.5,20,0
2/9/2020,24.7,13.6,19.3,0
2/10/2020,25.4,14.3,19.8,0
2/11/2020,27.4,14.8,21.5,0
2/12/2020,28.9,17.6,23.5,0
2/13/2020,28.2,17.2,22.4,0
2/14/2020,25.6,15.9,20.9,0
2/15/2020,27.1,16.3,20.9,0
2/16/2020,28.4,15,21.6,0
2/17/2020,29.5,16.5,23.3,0
2/18/2020,28.3,18.8,23.3,0
2/19/2020,30.5,19.7,24,0
2/20/2020,28.2,18.2,23.7,0
2/21/2020,28.7,19.4,23.7,0
2/22/2020,29.9,18.8,23.9,0
2/23/2020,28.8,19.4,23.7,0
2/24/2020,27.1,17.1,22.3,0
2/25/2020,26.3,17.3,22,0
2/26/2020,27,19.6,23,0
2/27/2020,27.8,19.9,23.1,0
2/28/2020,26.3,21.6,23.5,0
2/29/2020,27.3,20.1,23.2,0
3/1/2020,29.2,19.4,24.4,0
3/2/2020,27.6,19.4,23.7,0
3/3/2020,28.4,20.2,23.5,0
3/4/2020,26.4,20.7,23.2,0
3/5/2020,27.1,20.3,23.1,0.2
3/6/2020,25.1,18,21.6,0
3/7/2020,27.5,18.2,22.6,0
3/8/2020,25.9,17.4,21.6,0
3/9/2020,28.8,17.7,23,0
3/10/2020,26.9,18.8,22.7,0
3/11/2020,23.9,17.6,21.2,0
3/12/2020,25.5,19,22.4,0
3/13/2020,27.3,16.8,22.3,0
3/14/2020,27.1,15.1,21.6,0
3/15/2020,27.7,17.7,22.7,0
3/16/2020,30,20,24.9,0
3/17/2020,30.4,19.7,25.4,0
3/18/2020,31.6,20.4,26.1,0
3/19/2020,30.4,20.5,25.1,0
3/20/2020,27.7,22,24.4,0
3/21/2020,27.1,22.2,24.4,0
3/22/2020,29.5,22,25,0
3/23/2020,27.9,21.6,24.4,0
3/24/2020,27.5,22.5,24.6,0.2
3/25/2020,28.9,22.1,24.5,0
3/26/2020,24,20.7,22,1.6
3/27/2020,24.5,18.8,21.8,0.1
3/28/2020,27.5,21.8,24,0
3/29/2020,29.2,20.2,24.5,0
3/30/2020,30,20.5,25,0
3/31/2020,28.2,22.1,24.8,0
4/1/2020,28.5,23.1,25,0
4/2/2020,31.2,21.4,25.9,0
4/3/2020,33.2,22,27,0
4/4/2020,33.2,22.6,27.1,0
4/5/2020,31.2,22.8,26.1,0
4/6/2020,30.8,21.9,25.9,0
4/7/2020,32.1,22.8,26.7,0
4/8/2020,29.6,22.2,25.9,0
4/9/2020,30.6,22.7,26,0
4/10/2020,29.2,21.9,25.6,0
4/11/2020,34.2,22.3,27.6,0
4/12/2020,34.2,23.3,28.2,0
4/13/2020,32,23.6,27.1,0
4/14/2020,31.4,24.8,27.2,0
4/15/2020,31.6,25.4,28,0
4/16/2020,31.1,25.5,27.8,0
4/17/2020,33,24.1,28.3,0
4/18/2020,32,24.4,27.9,0
4/19/2020,31.2,25,27.6,0
4/20/2020,31.3,25.3,27.7,0
4/21/2020,32.4,24.4,28,0
4/22/2020,33.3,26.1,29,0
4/23/2020,33.7,26.6,29.2,0
4/24/2020,31.5,26.3,28.6,0
4/25/2020,31.8,26.4,28.7,0
4/26/2020,32,25.8,28.3,0
4/27/2020,31.6,25.6,28.1,0
4/28/2020,30.4,26.5,28.1,0
4/29/2020,31.1,25.1,27.8,0
4/30/2020,31.2,25.8,28.2,0
5/1/2020,31.3,26,28.6,0
5/2/2020,32.2,26.8,29.1,0
5/3/2020,32.4,27.1,29.3,0
5/4/2020,33.9,27,29.9,0
5/5/2020,33.7,27.2,29.8,0
5/6/2020,37.3,26.4,30.3,0
5/7/2020,34.1,26.2,30,0
5/8/2020,32.3,27.1,29.3,0
5/9/2020,31.4,27.4,29.2,0
5/10/2020,31.8,27.1,29.2,0
5/11/2020,31.6,27.2,29,0
5/12/2020,31.7,26.9,29.1,0
5/13/2020,31.9,27.5,29.2,0
5/14/2020,31.2,27.4,29.1,0
5/15/2020,32.1,27,29.2,0
5/16/2020,32.5,27,29.2,0
5/17/2020,32.3,26.8,29.2,0
5/18/2020,32.9,27.1,29.6,0
5/19/2020,34.4,27.2,30,0
5/20/2020,32.7,26.5,29.6,0
5/21/2020,33.5,26.6,30,0
5/22/2020,34.5,28.5,30.9,0
5/23/2020,32.8,27.8,29.9,0
5/24/2020,32.6,27.5,29.6,0
5/25/2020,32.4,27.6,29.8,0
5/26/2020,33.2,28,30.2,0
5/27/2020,34.5,28.9,31.3,0
5/28/2020,33.9,29.1,31,0
5/29/2020,32.7,28.5,30.1,0
5/30/2020,31.5,28.2,29.6,0.8
5/31/2020,31,27.9,29.3,1.3
6/1/2020,30.6,27.5,28.9,1.1
6/2/2020,31.1,27.7,29.3,1.4
6/3/2020,31.7,27.2,29.3,0.1
6/4/2020,31.5,27.3,29.3,0.1
6/5/2020,31.9,27.8,29.7,0
6/6/2020,32,28.5,30.1,0.4
6/7/2020,32.3,28.9,30.3,0.5
6/8/2020,32.7,28.8,30.5,0.4
6/9/2020,33.1,29.1,30.6,0
6/10/2020,32.7,29.2,30.6,0.2
6/11/2020,32.1,29.2,30.4,0.3
6/12/2020,32.2,29,30.3,0.1
6/13/2020,32,28.7,30.1,0
6/14/2020,32.6,28.6,30.4,0
6/15/2020,33.3,28.5,30.6,0
6/16/2020,32.9,28.7,30.6,0
6/17/2020,33.4,29.3,30.8,0
6/18/2020,33.7,29.4,30.9,0
6/19/2020,32.7,29.1,30.8,0
6/20/2020,33.2,29.3,30.9,0
6/21/2020,33.7,29.4,31,0.7
6/22/2020,33.7,29.3,31.1,0.2
6/23/2020,33.7,29.1,31.2,0
6/24/2020,33.1,29.6,31.2,0
6/25/2020,33.3,30,31.4,0.1
6/26/2020,33.9,30.2,31.6,0
6/27/2020,33.4,30.1,31.6,0.6
6/28/2020,33,30,31.4,0.5
6/29/2020,32.5,29.7,31.1,0.7
6/30/2020,33.2,29.5,31.1,0.3
7/1/2020,34,28.7,31.2,0
7/2/2020,33.1,29.8,31.3,0
7/3/2020,33.7,30.2,31.6,0.2
7/4/2020,34.3,30.2,31.9,0
7/5/2020,33.5,30.5,31.8,0.4
7/6/2020,35.1,29.9,32.1,0
7/7/2020,33.8,30.1,31.7,0
7/8/2020,31.5,29.5,30.5,14.2
7/9/2020,33.7,28.6,30.8,0
7/10/2020,33.2,28.5,30.7,0
7/11/2020,31.8,29.6,30.6,2.7
7/12/2020,32,29.1,30.3,0.8
7/13/2020,32,28.6,30.1,0.4
7/14/2020,32.2,28.9,30.4,0
7/15/2020,33,29,30.9,0.1
7/16/2020,32.9,29.3,31,0
7/17/2020,36.7,29.2,31.6,0.1
7/18/2020,35,29.8,31.6,1
7/19/2020,32,29.4,30.7,0.4
7/20/2020,33,29.2,30.9,0.6
7/21/2020,32.4,29.5,30.5,1.5
7/22/2020,31.8,28.7,30.1,2
7/23/2020,32.2,28.6,30.4,0.6
7/24/2020,32.4,29.3,30.6,0.6
7/25/2020,33.2,29.3,30.9,0.1
7/26/2020,31.8,28.4,30,2
7/27/2020,31.9,28.5,30,0.8
7/28/2020,32.1,28.7,30.2,0.6
7/29/2020,32.4,29.2,30.5,0.4
7/30/2020,32,29.2,30.5,0.8
7/31/2020,31.9,28.8,30.4,0
8/1/2020,32.8,29.1,30.8,0.2
8/2/2020,33.7,29.5,31.1,0.2
8/3/2020,33.1,29.7,31.1,0
8/4/2020,32.7,29.5,30.9,0.8
8/5/2020,32.9,29.4,30.9,0
8/6/2020,34.8,29.2,31.8,4.2
8/7/2020,32.9,28.2,29.7,38.1
8/8/2020,30.3,27.9,29,5.7
8/9/2020,30.7,28.3,29.4,2
8/10/2020,31.1,28.5,29.8,0.9
8/11/2020,31.2,29,30,1.3
8/12/2020,30.9,28.7,29.7,2.3
8/13/2020,31.2,28.8,29.6,0.9
8/14/2020,31.3,28.4,29.7,0
8/15/2020,31.6,28.6,30,0.3
8/16/2020,31.4,29,30.1,0.1
8/17/2020,31.6,28.9,30.1,0.5
8/18/2020,31.7,28.7,29.9,0.6
8/19/2020,31.5,28.5,30,0.9
8/20/2020,30.9,28.5,29.7,0.9
8/21/2020,31.5,28.2,29.6,0.9
8/22/2020,32,28.4,29.9,3
8/23/2020,32.5,28.5,30.2,0.2
8/24/2020,31.6,28.9,29.7,0.1
8/25/2020,29.4,27.3,28.4,14.1
8/26/2020,29.5,26.6,27.9,8
8/27/2020,29.1,26.4,27.6,11
8/28/2020,30.3,26.8,28.6,4.4
8/29/2020,31,27.7,28.9,0
8/30/2020,30.6,27.5,28.9,0
8/31/2020,30.1,27.8,28.6,0.1
9/1/2020,30.1,27.3,28.5,0
9/2/2020,30.4,27.2,28.6,0
9/3/2020,30.7,26.9,28.6,0
9/4/2020,30.6,26.7,28.3,0
9/5/2020,30.5,27.1,28.6,0.2
9/6/2020,30.4,27.2,28.6,0
9/7/2020,30.9,27.4,28.8,0
9/8/2020,30.8,27.2,28.7,0
9/9/2020,30.5,26.9,28.4,0
9/10/2020,30.9,26.2,28.3,0
9/11/2020,30.6,26.8,28.5,0
9/12/2020,31.1,26.6,28.7,0
9/13/2020,31.9,27.1,29.3,0
9/14/2020,33.6,28,30,0
9/15/2020,32.5,27.8,29.5,0
9/16/2020,31.9,27.6,29.4,0.9
9/17/2020,31.9,28.1,29.5,0.1
9/18/2020,31.7,27.8,29.3,0
9/19/2020,31.3,27.5,29.1,0
9/20/2020,31.2,27.6,29.2,0
9/21/2020,33.2,26.9,29.6,0
9/22/2020,33,27.4,29.7,0
9/23/2020,32.8,26.3,29.4,0
9/24/2020,31.7,27.5,29.2,0
9/25/2020,31.3,27.8,29.2,0
9/26/2020,31.5,27.6,29.2,0
9/27/2020,31.5,27.7,29.1,0
9/28/2020,31,26.9,28.6,0
9/29/2020,31,27.2,28.6,0
9/30/2020,30.9,27.1,28.8,0.3
10/1/2020,31.1,27,28.8,0
10/2/2020,31.5,26.5,28.7,0
10/3/2020,31.2,26.8,28.7,0
10/4/2020,31.1,27.3,28.8,0
10/5/2020,30.5,26.5,28.2,0
10/6/2020,30.6,26.2,28.2,0
10/7/2020,30.7,26.5,28.2,0
10/8/2020,31,26.1,28.4,0
10/9/2020,31.2,25.6,28.2,0
10/10/2020,33,25,28.4,0
10/11/2020,33.9,25.5,29,0
10/12/2020,36.6,23.9,29.6,0
10/13/2020,35.3,23.9,29.4,0
10/14/2020,36.3,24.1,30.4,0
10/15/2020,36.6,23.4,30.8,0
10/16/2020,38.3,25.5,32.1,0
10/17/2020,38.4,28.5,33.1,0
10/18/2020,35.5,28.1,31.9,0
10/19/2020,32.9,26.5,29.6,0
10/20/2020,35.8,25.9,29.2,0
10/21/2020,31.6,23.6,27,0
10/22/2020,35.6,20.8,27.3,0
10/23/2020,35.1,22.5,27.8,0
10/24/2020,32.8,22.5,26.8,0
10/25/2020,32.2,22.4,26.4,0
10/26/2020,30.8,20.5,25.4,0
10/27/2020,31.5,20.8,25.7,0
10/28/2020,29.6,20.9,25.6,0
10/29/2020,28.8,21.3,25.4,0
10/30/2020,31.5,21.6,26.5,0
10/31/2020,32.3,21.3,26.8,0
11/1/2020,32.7,21.7,26.9,0
11/2/2020,33,19.9,26.4,0
11/3/2020,31.2,20.4,25.7,0
11/4/2020,29.2,22.1,25.4,0
11/5/2020,29,21.6,25.3,0
11/6/2020,29.2,19.3,24.6,0
11/7/2020,32,19.4,25.7,0
11/8/2020,30.7,19.6,25.3,0
11/9/2020,30.8,18.9,25,0
11/10/2020,29.5,19.3,24.5,0
11/11/2020,31.4,20,25.8,0
11/12/2020,32.4,22.7,27.2,0
11/13/2020,31.2,21.1,25.9,0
11/14/2020,29.2,18.7,24.5,0
11/15/2020,30.9,20.8,25.7,0
11/16/2020,29.4,19.1,24.5,0
11/17/2020,28.2,19.4,23.6,0
11/18/2020,26.3,17.6,22.2,0
11/19/2020,29.6,17.9,23.4,0
11/20/2020,28.2,17.8,23.1,0
11/21/2020,26.2,16.7,21.9,0
11/22/2020,25.8,16,21.4,0
11/23/2020,26.6,18.2,22.6,0
11/24/2020,25.9,20,22.4,0
11/25/2020,22.2,16.5,19.1,1.6
11/26/2020,24.4,15.9,19.6,0
11/27/2020,24.9,16.7,20,0
11/28/2020,26.2,15.3,19.8,0
11/29/2020,27.6,14.1,20,0
11/30/2020,26.8,13.8,19.8,0
12/1/2020,26.9,15.6,20.9,0
12/2/2020,27.2,16.4,21.5,0
12/3/2020,28.4,16,21.9,0
12/4/2020,27.5,19.3,23.2,0
12/5/2020,27,20.5,23.9,0
12/6/2020,27.5,18.6,23.1,0
12/7/2020,29,18.5,23.7,0
12/8/2020,27.5,17.5,22.3,0
12/9/2020,26.9,18,22.4,0
12/10/2020,27.9,19,23.5,0
12/11/2020,26.1,18.3,22.1,0
12/12/2020,24.7,16.3,20.5,0
12/13/2020,24.4,15,19.7,0
12/14/2020,24.8,14.1,19.3,0
12/15/2020,24,13.1,18.4,0
12/16/2020,23,14.1,17.8,0
12/17/2020,22.1,12.7,16.9,0
12/18/2020,23.2,11.5,17,0
12/19/2020,25.2,11.7,18.3,0
12/20/2020,25.3,14.8,19.6,0
12/21/2020,24.9,13.6,19.1,0
12/22/2020,24.8,13.7,19.2,0
12/23/2020,24.5,14,19.1,0
12/24/2020,26.2,14.1,20.1,0
12/25/2020,26.6,15.5,20.6,0
12/26/2020,24.9,13.6,19.2,0
12/27/2020,23.7,15.1,19,0
12/28/2020,22.4,11.6,16.7,0
12/29/2020,22.8,10.7,16.8,0
12/30/2020,22.3,12.4,16.8,0
12/31/2020,22.1,10.7,16.1,0
1/1/2021,23.2,10.6,16.3,0
1/2/2021,23.6,10.8,16.7,0
1/3/2021,22.5,11.6,16.7,0
1/4/2021,22.1,11.6,17,0
1/5/2021,23.1,13.2,17.9,0
1/6/2021,23.9,11.8,17.7,0
1/7/2021,24.1,12,17.9,0
1/8/2021,21.9,10.2,15.9,0
1/9/2021,23.2,10.2,16.4,0
1/10/2021,24.4,11.5,17.5,0
1/11/2021,25.6,10.9,17.5,0
1/12/2021,23.7,11.1,17,0
1/13/2021,22.7,11.7,17,0
1/14/2021,22.4,12.2,17.6,0
1/15/2021,23.7,13,18.3,0
1/16/2021,25.6,12,18.5,0
1/17/2021,21.8,11.2,17.3,0
1/18/2021,25.1,14.7,19.1,0
1/19/2021,23.5,13,17.7,0
1/20/2021,22.4,13.4,18.4,0
1/21/2021,24.2,16.1,20.1,0
1/22/2021,25,19.3,22,0
1/23/2021,26.6,17,20.9,0
1/24/2021,23.1,10.7,17.3,0
1/25/2021,23.1,11.7,17.3,0
1/26/2021,22.1,11.7,17.1,0
1/27/2021,23.2,12.3,17.8,0
1/28/2021,24.1,12.1,18.1,0
1/29/2021,22.9,11.7,17.7,0
1/30/2021,22.9,12.1,17.9,0
1/31/2021,24,15.4,20,0
2/1/2021,23.7,17.4,20.6,0
2/2/2021,24.2,17.5,20.5,0
2/3/2021,25.1,16.4,20.8,0
2/4/2021,27.6,16.9,22,0
2/5/2021,25.2,15.3,20.5,0
2/6/2021,25.4,13.3,19.7,0
2/7/2021,25.9,13.9,20.1,0
2/8/2021,26.7,13.6,20.4,0
2/9/2021,25.7,16.8,20.9,0
2/10/2021,27.7,15.2,21.4,0
2/11/2021,28.9,17.1,22.8,0
2/12/2021,27.8,15.5,21.7,0
